customer_id;edad;genero;estado_civil;nivel_educativo;ingreso_mensual;tipo_empleo;dependientes;tipo_vivienda;meses_en_centrales;productos_financieros_activos;score_crediticio_bureau;dias_mora_actual;max_dias_mora_12m;cliente_existente;meses_como_cliente;compras_promedio_mensual;num_compras_6m;categoria_principal;canal_aplicacion;monto_solicitado;plazo_meses;default;antiguedad_laboral_años
CUST_001636;30;M;Soltero;Universitario;1271310;Independiente;0;Arriendo;1;2;640;0;13;1;20;43096;4;Tecnología;App_Móvil;2597577;12;0;6,9
CUST_001637;23;M;Soltero;Universitario;2745935;Empleado;1;Familiar;15;1;779;0;3;0;0;0;0;N/A;Online;2764626;24;0;3,8
CUST_001638;40;F;Casado;Secundaria;8167134;Independiente;0;Arriendo;43;4;684;0;22;1;31;32126;9;Electrodomésticos;Online;830933;18;0;21
CUST_001639;59;M;Soltero;Secundaria;3483074;Independiente;3;Propia;28;2;702;0;0;1;2;10703;3;Hogar;Tienda_Física;2632188;12;0;33,5
CUST_001640;22;M;Soltero;Universitario;2615694;Empleado;2;Arriendo;5;5;675;0;0;0;0;0;0;N/A;Online;2172104;18;0;2,9
CUST_001641;35;M;Casado;Primaria;3366361;Empleado;1;Arriendo;61;4;541;8;8;0;0;0;0;N/A;Tienda_Física;2031899;18;0;6,5
CUST_001642;51;M;Casado;Técnico;7843303;Empleado;0;Arriendo;14;3;682;0;0;1;14;85391;5;Electrodomésticos;Tienda_Física;1322018;24;0;27,6
CUST_001643;34;M;Casado;Primaria;3658324;Empleado;2;Familiar;75;4;662;0;0;1;0;70126;2;Ropa;Tienda_Física;1473399;48;0;12,5
CUST_001644;40;M;Casado;Técnico;6515870;Independiente;3;Propia;66;3;635;0;0;0;0;0;0;N/A;Tienda_Física;1105163;6;0;19,3
CUST_001645;22;F;Soltero;Primaria;5784565;Empleado;0;Familiar;5;5;758;0;0;1;21;54319;7;Tecnología;Online;1887811;12;0;3,2
CUST_001646;40;M;Casado;Universitario;1845779;Empleado;0;Propia;86;4;473;0;0;1;3;48105;5;Hogar;Online;1217926;18;0;18,1
CUST_001647;32;F;Soltero;Universitario;2068864;Empleado;1;Familiar;2;1;850;0;0;1;2;65013;2;Deportes;Online;1085150;12;0;12,7
CUST_001648;46;F;Casado;Técnico;2814830;Empleado;4;Arriendo;19;3;722;0;0;1;2;168584;4;Hogar;Tienda_Física;2026615;12;0;26
CUST_001649;49;M;Casado;Secundaria;3969596;Empleado;3;Propia;6;2;689;0;0;0;0;0;0;N/A;Call_Center;2595048;12;0;30,7
CUST_001650;66;M;Soltero;Secundaria;3689326;Empleado;1;Arriendo;4;1;501;0;0;1;23;223505;4;Deportes;Online;2156554;24;0;46,9
CUST_001651;41;F;Soltero;Secundaria;4765786;Empleado;1;Familiar;4;5;592;0;0;0;0;0;0;N/A;Online;603421;12;0;20,7
CUST_001652;38;M;Casado;Técnico;4581226;Independiente;0;Arriendo;0;2;442;0;0;1;3;12635;3;Electrodomésticos;Online;2454744;6;1;18,1
CUST_001653;37;M;Casado;Universitario;3209147;Empleado;1;Propia;56;1;606;0;0;1;8;50774;1;Hogar;Tienda_Física;1702916;24;0;17,7
CUST_001654;30;M;Casado;Primaria;7962046;Pensionado;0;Familiar;10;2;580;0;0;0;0;0;0;N/A;Call_Center;1029192;48;1;10,1
CUST_001655;39;F;Soltero;Universitario;3074175;Independiente;1;Arriendo;0;1;661;0;0;0;0;0;0;N/A;Tienda_Física;2854740;12;0;16,9
CUST_001656;31;F;Casado;Universitario;3299011;Empleado;2;Arriendo;9;3;602;0;0;1;7;46007;2;Electrodomésticos;Tienda_Física;2938842;24;1;11,2
CUST_001657;37;O;Casado;Técnico;5321665;Independiente;1;Familiar;2;2;602;0;0;1;33;83490;2;Deportes;Call_Center;2050024;18;0;16,9
CUST_001658;50;F;Divorciado;Secundaria;5840735;Empleado;1;Arriendo;1;4;624;0;3;1;33;130518;3;Electrodomésticos;Tienda_Física;2352860;36;0;28,4
CUST_001659;22;M;Casado;Universitario;2867582;Empleado;0;Arriendo;56;7;580;2;2;1;15;35545;7;Hogar;Tienda_Física;1986634;6;1;0
CUST_001660;48;M;Soltero;Universitario;1097602;Independiente;1;Arriendo;0;0;603;1;1;0;0;0;0;N/A;Online;1701957;36;0;27,8
CUST_001661;50;M;Casado;Null;1233394;Empleado;1;Arriendo;72;3;603;0;0;1;24;191854;3;Ropa;Tienda_Física;724490;12;0;23,1
CUST_001662;33;M;Soltero;Técnico;6527220;Independiente;3;Arriendo;8;2;572;0;0;1;37;56753;1;Ropa;Tienda_Física;2541864;18;0;13,7
CUST_001663;16;M;Soltero;Posgrado;3206389;Empleado;2;Propia;109;1;663;0;0;0;0;0;0;N/A;Call_Center;1257238;24;0;-2
CUST_001664;27;M;Soltero;Primaria;4791825;Empleado;2;Familiar;51;1;661;0;9;1;30;46683;2;Deportes;Online;1650649;6;0;5,5
CUST_001665;50;M;Casado;Técnico;3486522;Empleado;4;Arriendo;10;2;600;0;13;1;7;57750;3;Deportes;App_Móvil;1032664;18;0;31,4
CUST_001666;34;M;Casado;Técnico;3962725;Empleado;4;Arriendo;12;1;616;0;0;0;0;0;0;N/A;Tienda_Física;2123968;18;0;9,1
CUST_001667;23;M;Soltero;Técnico;7089049;Empleado;0;Arriendo;11;1;523;0;0;1;27;117556;8;Ropa;Tienda_Física;3036312;48;0;3,5
CUST_001668;28;F;Casado;Universitario;2823379;Empleado;1;Propia;8;1;521;0;0;0;0;0;0;N/A;Online;785610;18;0;6,4
CUST_001669;45;F;Casado;Secundaria;5878520;Empleado;0;Arriendo;10;3;613;0;11;1;23;37239;3;Hogar;App_Móvil;1331441;6;0;24,5
CUST_001670;41;O;Casado;Universitario;2959125;Empleado;0;Propia;33;0;635;5;5;1;22;85742;5;Hogar;Tienda_Física;2183149;6;0;22,8
CUST_001671;32;M;Casado;Técnico;9940244;Independiente;0;Arriendo;38;2;680;0;0;1;50;35083;3;Electrodomésticos;Online;1687968;24;0;10,3
CUST_001672;30;M;Casado;Posgrado;1801315;Empleado;0;Arriendo;8;1;502;0;0;1;20;23648;4;Tecnología;App_Móvil;1950253;18;1;7,3
CUST_001673;30;M;Casado;Primaria;7824592;Empleado;1;Propia;67;3;719;0;6;1;9;48702;6;Deportes;Tienda_Física;2918701;24;1;0
CUST_001674;23;M;Soltero;Universitario;2083593;Empleado;1;Familiar;52;2;604;0;0;1;0;25988;3;Electrodomésticos;Online;841426;24;0;3,4
CUST_001675;54;M;Casado;Técnico;6438600;Empleado;1;Arriendo;24;3;616;0;6;1;14;20144;4;Tecnología;Online;1087993;12;0;33,9
CUST_001676;31;F;Casado;Técnico;6110811;Independiente;0;Propia;5;2;638;0;0;1;4;34166;4;Hogar;Tienda_Física;1024500;6;0;6,8
CUST_001677;49;O;Casado;Universitario;3415455;Empleado;1;Propia;18;0;609;0;17;0;0;0;0;N/A;Online;2818586;6;1;30,1
CUST_001678;53;M;Casado;Secundaria;6170478;Empleado;1;Propia;17;5;531;0;0;0;0;0;0;N/A;Tienda_Física;2232157;18;0;34,4
CUST_001679;46;M;Viudo;Secundaria;2614600;Empleado;2;Arriendo;83;3;649;0;0;1;0;13928;5;Hogar;Online;2963671;36;0;27,6
CUST_001680;29;M;Soltero;Universitario;3314963;Empleado;1;Propia;71;4;585;0;0;1;5;46149;6;Hogar;Online;692256;6;0;0
CUST_001681;39;M;Casado;Técnico;8037238;Independiente;1;Null;1;4;498;0;0;1;42;30367;7;Deportes;Call_Center;1968669;18;1;20,1
CUST_001682;34;M;Casado;Secundaria;9109071;Empleado;2;Familiar;0;2;671;0;0;1;2;31182;3;Hogar;Online;2306914;12;0;11,8
CUST_001683;24;M;Soltero;Técnico;5259107;Empleado;2;Familiar;53;4;652;0;0;1;24;1779516;5;Hogar;Online;3629228;48;0;4,2
CUST_001684;38;M;Soltero;Técnico;4144057;Empleado;1;Propia;4;1;641;0;0;1;8;188042;4;Ropa;Online;1005773;12;0;19,2
CUST_001685;20;M;Casado;Universitario;2128439;Empleado;1;Familiar;8;3;680;0;0;1;2;36955;3;Ropa;Online;1108998;12;0;0
CUST_001686;49;M;Soltero;Primaria;4138615;Independiente;0;Arriendo;105;2;690;0;0;1;8;33632;6;Electrodomésticos;Online;1970599;12;1;29,1
CUST_001687;29;M;Soltero;Técnico;3570046;Independiente;4;Arriendo;16;0;595;0;0;1;6;23503;4;Hogar;Online;2217245;12;1;8,5
CUST_001688;37;M;Null;Técnico;8621467;Independiente;2;Propia;65;2;659;0;0;1;1;9471;3;Hogar;Online;569534;12;0;18,2
CUST_001689;38;O;Casado;Universitario;3854322;Empleado;0;Arriendo;6;2;573;0;0;1;22;148175;5;Hogar;Call_Center;2588428;24;0;18,8
CUST_001690;31;M;Soltero;Universitario;2013030;Empleado;1;Arriendo;41;0;691;0;7;1;7;24785;4;Tecnología;App_Móvil;2022015;24;0;8,9
CUST_001691;42;F;Casado;Técnico;5900771;Empleado;0;Arriendo;35;3;545;0;6;0;0;0;0;N/A;Tienda_Física;1480517;36;0;22,7
CUST_001692;29;F;Casado;Secundaria;4420225;Empleado;1;Propia;47;1;580;0;2;1;5;1034;2;Ropa;Tienda_Física;1811090;36;0;8,9
CUST_001693;45;F;Divorciado;Secundaria;3824653;Independiente;2;Arriendo;12;4;654;0;0;1;2;48316;9;Ropa;Online;1531972;12;0;26,6
CUST_001694;18;F;Casado;Secundaria;9897042;Empleado;0;Propia;5;4;599;0;0;1;20;61807;3;Hogar;App_Móvil;1235860;18;0;0
CUST_001695;36;F;Divorciado;Primaria;4144158;Empleado;0;Propia;2;2;524;0;0;0;0;0;0;N/A;Tienda_Física;1102096;24;0;14
CUST_001696;58;F;Casado;Universitario;2396384;Empleado;0;Propia;41;2;432;11;11;1;1;82133;2;Deportes;Tienda_Física;1643194;18;0;35,7
CUST_001697;22;M;Soltero;Universitario;3200695;Independiente;2;Arriendo;39;1;633;0;14;1;4;234089;4;Electrodomésticos;Tienda_Física;2438744;18;0;3,4
CUST_001698;26;M;Soltero;Técnico;9495730;Independiente;2;Arriendo;0;5;614;0;0;1;18;225367;4;Electrodomésticos;Call_Center;1429574;24;0;5,9
CUST_001699;41;O;Soltero;Secundaria;4786664;Empleado;1;Familiar;32;4;695;0;0;0;0;0;0;N/A;Tienda_Física;1585100;18;0;22,9
CUST_001700;37;F;Casado;Secundaria;8479678;Empleado;1;Propia;5;1;588;1;4;0;0;0;0;N/A;Tienda_Física;2101667;24;1;17,9
CUST_001701;39;F;Soltero;Universitario;2858076;Independiente;1;Propia;1;3;708;0;0;1;3;25399;4;Electrodomésticos;Call_Center;1501013;18;1;19,7
CUST_001702;40;F;Casado;Universitario;2826363;Empleado;0;Arriendo;26;3;728;3;3;0;0;0;0;N/A;Tienda_Física;1349899;6;1;14,7
CUST_001703;42;F;Divorciado;Secundaria;4852460;Empleado;3;Arriendo;9;3;602;0;9;1;28;37598;3;Ropa;App_Móvil;2483919;24;0;9,2
CUST_001704;48;F;Casado;Universitario;1496288;Empleado;0;Propia;27;2;717;0;0;1;9;22493;6;Deportes;Online;1683032;24;0;27,1
CUST_001705;39;F;Soltero;Secundaria;4451328;Pensionado;2;Arriendo;45;1;716;0;0;1;15;19925;4;Tecnología;App_Móvil;847448;12;0;18,8
CUST_001706;32;F;Casado;Secundaria;8850631;Empleado;3;Propia;93;3;634;0;1;1;39;680475;6;Deportes;Tienda_Física;675141;48;0;12,3
CUST_001707;43;F;Viudo;Primaria;8152591;Empleado;0;Propia;15;3;597;0;0;0;0;0;0;N/A;Tienda_Física;2753526;6;1;24,9
CUST_001708;57;F;Casado;Técnico;9695903;Independiente;0;Arriendo;19;2;666;0;11;0;0;0;0;N/A;Call_Center;2924471;6;0;34,2
CUST_001709;33;F;Casado;Secundaria;6775263;Empleado;2;Arriendo;6;2;589;0;0;1;12;20059;4;Ropa;App_Móvil;1987567;24;0;11,7
CUST_001710;23;F;Soltero;Primaria;8218714;Empleado;0;Arriendo;46;1;791;0;0;0;0;0;0;N/A;Tienda_Física;1845383;12;0;1,9
CUST_001711;48;M;Soltero;Secundaria;3120226;Empleado;2;Propia;62;2;731;0;0;0;0;0;0;N/A;Online;2201097;24;0;25
CUST_001712;33;M;Casado;Secundaria;2950832;Independiente;0;Arriendo;43;3;673;7;7;1;3;5729;3;Ropa;Online;2285058;12;0;7,1
CUST_001713;16;F;Soltero;Universitario;3882214;Empleado;1;Familiar;21;4;620;0;0;1;4;8205;4;Electrodomésticos;Online;1833796;12;0;-2
CUST_001714;45;F;Divorciado;Secundaria;3258176;Empleado;1;Familiar;29;1;786;0;0;1;27;145080;4;Ropa;Tienda_Física;1130086;18;0;25,3
CUST_001715;28;M;Casado;Universitario;2566195;Empleado;1;Arriendo;8;1;598;0;0;1;13;11495;5;Tecnología;Online;1232310;36;0;0
CUST_001716;33;M;Casado;Secundaria;5046695;Empleado;3;Familiar;47;0;682;0;0;0;0;0;0;N/A;Tienda_Física;523108;18;0;11,7
CUST_001717;38;F;Casado;Secundaria;8542953;Empleado;1;Arriendo;38;2;735;0;0;0;0;0;0;N/A;App_Móvil;2524238;12;0;14,3
CUST_001718;37;F;Casado;Secundaria;8082590;Empleado;1;Arriendo;93;2;711;0;0;0;0;0;0;N/A;Call_Center;2763931;12;0;18,2
CUST_001719;43;F;Casado;Secundaria;6497209;Empleado;2;Arriendo;30;2;593;4;9;1;3;49663;3;Electrodomésticos;Online;796043;12;0;23,9
CUST_001720;29;F;Divorciado;Primaria;7085435;Independiente;2;Propia;49;2;657;0;0;1;14;11868;4;Electrodomésticos;App_Móvil;2372399;18;0;9,5
CUST_001721;41;M;Null;Secundaria;4797697;Empleado;1;Familiar;24;3;633;16;16;1;39;272137;4;Electrodomésticos;Call_Center;2770022;36;0;21,9
CUST_001722;31;M;Divorciado;Universitario;1870588;Empleado;3;Propia;64;3;643;0;0;0;0;0;0;N/A;Tienda_Física;2071476;36;0;6,5
CUST_001723;43;M;Divorciado;Universitario;1444498;Empleado;2;Arriendo;32;1;770;0;6;1;2;63175;4;Deportes;Call_Center;798134;48;0;22,9
CUST_001724;42;F;Casado;Universitario;3725504;Empleado;2;Propia;22;1;692;0;0;1;23;36133;3;Deportes;Tienda_Física;2345932;12;0;14,8
CUST_001725;23;M;Soltero;Secundaria;3010637;Independiente;1;Familiar;5;6;683;0;0;0;0;0;0;N/A;Tienda_Física;503785;6;0;3,8
CUST_001726;48;F;Soltero;Técnico;7508784;Empleado;2;Propia;58;0;610;0;0;1;30;198445;6;Hogar;Tienda_Física;2819528;12;0;29,9
CUST_001727;28;F;Soltero;Secundaria;3923902;Empleado;0;Arriendo;59;3;621;4;4;1;5;106735;1;Hogar;Tienda_Física;1362899;24;1;9,6
CUST_001728;44;F;Soltero;Universitario;1900961;Empleado;0;Arriendo;13;2;659;0;38;0;0;0;0;N/A;Tienda_Física;2277034;24;0;25,3
CUST_001729;39;F;Soltero;Null;3183207;Empleado;1;Propia;21;2;679;12;12;0;0;0;0;N/A;Call_Center;2897349;12;0;17,9
CUST_001730;57;M;Casado;Universitario;2674830;Empleado;2;Propia;19;3;782;0;0;1;10;5942;2;Hogar;App_Móvil;2972275;18;0;38,4
CUST_001731;32;F;Soltero;Primaria;9662624;Empleado;2;Propia;14;3;636;0;0;1;6;20550;6;Tecnología;Online;2723261;12;0;12,6
CUST_001732;30;M;Divorciado;Secundaria;3456165;Independiente;1;Arriendo;24;4;559;0;5;1;2;22471;5;Electrodomésticos;Tienda_Física;892828;18;0;7,2
CUST_001733;34;M;Casado;Primaria;9459289;Empleado;0;Propia;25;2;690;0;0;1;23;16215;5;Tecnología;App_Móvil;2415198;24;0;15,6
CUST_001734;31;M;Soltero;Primaria;9485363;Independiente;0;Propia;2;2;570;0;0;1;13;73471;2;Tecnología;Tienda_Física;1556151;24;1;12,7
CUST_001735;44;M;Casado;Primaria;9572641;Empleado;0;Familiar;10;3;594;0;0;1;18;12476;4;Ropa;Call_Center;523151;6;0;23,7
CUST_001736;16;F;Casado;Secundaria;3568783;Empleado;2;Familiar;2;1;748;0;0;1;6;20701;5;Tecnología;Tienda_Física;1253754;6;0;-2
CUST_001737;22;F;Casado;Secundaria;6190681;Independiente;1;Propia;46;3;603;0;3;1;105;934905;5;Deportes;Tienda_Física;2507198;36;0;0
CUST_001738;22;M;Null;Técnico;4280880;Independiente;3;Propia;45;4;607;8;8;1;18;68659;5;Ropa;Online;1714298;18;0;0,7
CUST_001739;46;M;Null;Técnico;4113015;Empleado;1;Arriendo;12;5;592;0;0;0;0;0;0;N/A;Tienda_Física;2594124;18;1;19,2
CUST_001740;55;F;Null;Universitario;1996991;Empleado;1;Propia;31;4;588;0;0;0;0;0;0;N/A;Online;1383776;6;0;36,2
CUST_001741;33;F;Casado;Secundaria;5987162;Independiente;0;Propia;20;3;600;0;0;1;73;195545;5;Ropa;Tienda_Física;1317403;12;0;13,7
CUST_001742;32;M;Soltero;Secundaria;9057861;Null;2;Arriendo;6;2;639;5;5;1;2;59478;3;Deportes;Call_Center;2793190;24;0;8,5
CUST_001743;35;F;Casado;Universitario;1083239;Independiente;1;Propia;40;3;478;0;4;1;32;642303;6;Tecnología;Online;2019834;12;0;12
CUST_001744;48;F;Casado;Técnico;4289751;Empleado;2;Arriendo;53;2;585;0;0;1;40;45418;3;Electrodomésticos;Online;2715292;18;1;26,7
CUST_001745;23;F;Casado;Secundaria;8203379;Empleado;1;Propia;14;3;625;0;0;1;17;23499;5;Electrodomésticos;Online;927432;12;0;2,9
CUST_001746;37;M;Casado;Universitario;3983314;Empleado;0;Propia;25;3;743;2;6;1;29;253871;3;Ropa;Tienda_Física;1237196;12;1;18,9
CUST_001747;46;F;Casado;Secundaria;6361210;Empleado;0;Propia;7;2;777;0;0;0;0;0;0;N/A;App_Móvil;2862717;12;0;27
CUST_001748;41;F;Casado;Secundaria;3010215;Empleado;0;Propia;2;2;543;0;0;1;2;90231;6;Tecnología;Tienda_Física;859110;36;0;22,5
CUST_001749;37;F;Casado;Técnico;8327970;Empleado;1;Arriendo;11;3;666;0;0;1;21;53006;3;Electrodomésticos;Tienda_Física;2261036;24;0;18,8
CUST_001750;47;F;Casado;Secundaria;3013188;Empleado;1;Arriendo;61;4;718;0;0;0;0;0;0;N/A;Online;1646975;18;0;24,5
CUST_001751;16;F;Null;Técnico;8731793;Independiente;2;Propia;52;0;644;0;8;1;28;39895;5;Hogar;Tienda_Física;1348391;18;0;-2
CUST_001752;43;M;Casado;Técnico;3917315;Empleado;1;Arriendo;9;2;760;0;0;0;0;0;0;N/A;Online;2684606;12;0;23,7
CUST_001753;27;F;Divorciado;Secundaria;8049014;Empleado;0;Propia;2;2;610;0;3;0;0;0;0;N/A;Online;2705787;36;0;0
CUST_001754;16;F;Casado;Posgrado;1167151;Empleado;1;Propia;63;1;743;0;0;1;3;32173;5;Ropa;Tienda_Física;1109940;24;0;-2
CUST_001755;41;F;Casado;Secundaria;7569485;Empleado;0;Arriendo;34;4;740;0;12;1;33;111046;4;Deportes;Tienda_Física;2561199;18;0;22,5
CUST_001756;51;M;Casado;Universitario;2333359;Empleado;1;Familiar;3;2;619;0;0;1;15;32676;5;Tecnología;Call_Center;2808455;24;0;29,5
CUST_001757;33;M;Casado;Secundaria;9137946;Empleado;0;Familiar;44;4;562;0;0;0;0;0;0;N/A;Online;2451624;24;1;10
CUST_001758;46;F;Casado;Técnico;4517198;Independiente;1;Arriendo;26;2;520;0;0;1;14;48933;5;Deportes;Tienda_Física;2289108;24;1;27
CUST_001759;54;F;Soltero;Secundaria;5249450;Empleado;2;Arriendo;5;1;655;0;0;1;5;17556;2;Ropa;Tienda_Física;2969712;18;0;31
CUST_001760;50;M;Divorciado;Universitario;2268528;Empleado;0;Arriendo;0;5;636;0;0;1;29;44982;1;Electrodomésticos;Call_Center;941303;48;1;31
CUST_001761;54;F;Casado;Universitario;1463344;Independiente;2;Arriendo;66;2;658;0;14;0;0;0;0;N/A;Online;1412017;18;0;32,5
CUST_001762;43;M;Casado;Primaria;7673772;Empleado;1;Arriendo;12;3;646;0;0;1;0;123796;2;Deportes;Tienda_Física;1323495;18;0;24,6
CUST_001763;35;O;Casado;Primaria;2769969;Empleado;0;Arriendo;28;1;724;0;0;1;16;4346;5;Hogar;Tienda_Física;1148731;36;0;15,3
CUST_001764;16;F;Soltero;Posgrado;3297517;Empleado;2;Arriendo;5;3;696;6;6;1;2;39308;3;Ropa;Tienda_Física;1755454;12;0;-2
CUST_001765;32;M;Soltero;Universitario;2950168;Empleado;0;Arriendo;40;2;637;0;36;1;49;2527;6;Deportes;Tienda_Física;559698;18;0;10,1
CUST_001766;24;F;Soltero;Técnico;3675013;Empleado;0;Arriendo;2;1;609;0;0;1;19;124408;9;Deportes;Online;726453;36;0;2,9
CUST_001767;61;F;Casado;Técnico;7298697;Independiente;2;Arriendo;65;2;761;0;0;1;10;30028;7;Electrodomésticos;Call_Center;550846;24;0;37,2
CUST_001768;32;M;Soltero;Universitario;2038599;Empleado;0;Familiar;30;1;613;0;5;1;29;155968;2;Deportes;App_Móvil;2315461;18;0;13,4
CUST_001769;36;F;Casado;Secundaria;8656217;Empleado;2;Arriendo;3;3;606;0;0;1;2;44361;7;Ropa;Tienda_Física;1400778;36;0;14,8
CUST_001770;41;M;Casado;Universitario;2606532;Empleado;1;Arriendo;29;2;730;3;3;1;2;26578;2;Ropa;Online;2516875;24;0;22,6
CUST_001771;35;F;Soltero;Técnico;5270328;Empleado;0;Arriendo;19;4;726;0;0;0;0;0;0;N/A;Tienda_Física;1784673;36;0;15
CUST_001772;55;M;Casado;Universitario;1911927;Independiente;0;Arriendo;11;2;626;0;0;0;0;0;0;N/A;Online;868650;18;0;34,8
CUST_001773;27;M;Soltero;Primaria;8525766;Empleado;2;Propia;40;3;800;0;0;1;2;123234;5;Ropa;Online;3025102;24;0;8,9
CUST_001774;37;M;Soltero;Técnico;7468170;Empleado;0;Arriendo;59;5;661;4;5;0;0;0;0;N/A;Tienda_Física;2355770;12;0;18,8
CUST_001775;26;M;Soltero;Técnico;2767017;Empleado;1;Propia;4;3;515;0;0;0;0;0;0;N/A;App_Móvil;1385298;36;0;2,5
CUST_001776;19;F;Soltero;Universitario;2255913;Empleado;0;Propia;11;1;723;0;0;0;0;0;0;N/A;Online;1923830;12;0;0
CUST_001777;27;M;Soltero;Universitario;3339987;Empleado;3;Familiar;6;4;592;0;0;1;18;476120;2;Tecnología;Tienda_Física;2265809;18;0;7,7
CUST_001778;34;M;Casado;Universitario;3891461;Empleado;2;Arriendo;21;2;719;0;30;1;3;83030;7;Hogar;Online;1656706;18;0;12,9
CUST_001779;29;F;Casado;Universitario;3076275;Independiente;2;Arriendo;0;2;650;1;1;1;23;133988;5;Ropa;Tienda_Física;2116437;36;0;10,3
CUST_001780;26;F;Soltero;Técnico;3958666;Empleado;1;Arriendo;42;4;850;0;20;0;0;0;0;N/A;Call_Center;1424879;18;0;7,4
CUST_001781;18;F;Soltero;Secundaria;7826763;Independiente;4;Arriendo;1;3;587;0;0;1;5;141357;5;Ropa;Tienda_Física;2294277;6;1;0
CUST_001782;34;F;Soltero;Universitario;1455035;Independiente;0;Propia;7;4;632;1;1;1;4;47853;5;Tecnología;Call_Center;1851792;12;0;15,8
CUST_001783;16;F;Casado;Universitario;1255654;Empleado;3;Arriendo;68;2;684;0;0;1;12;102485;5;Electrodomésticos;Tienda_Física;1609503;12;0;-2
CUST_001784;44;M;Casado;Primaria;7636805;Empleado;1;Propia;61;4;646;0;0;1;15;23355;4;Tecnología;Tienda_Física;1557483;24;0;17,6
CUST_001785;35;M;Soltero;Técnico;7235364;Empleado;1;Arriendo;34;0;553;0;0;1;5;294414;4;Deportes;Tienda_Física;1918678;36;0;15,2
CUST_001786;17;O;Soltero;Secundaria;8496762;Empleado;0;Arriendo;45;2;547;0;0;1;35;77458;4;Tecnología;Tienda_Física;2282883;24;0;-1
CUST_001787;31;M;Casado;Primaria;5746105;Empleado;4;Propia;29;1;613;0;0;1;14;18002;5;Deportes;App_Móvil;1159734;12;0;11,1
CUST_001788;25;M;Soltero;Universitario;3780817;Empleado;1;Arriendo;17;1;667;0;0;1;14;426960;2;Hogar;Call_Center;1215288;24;0;6,7
CUST_001789;38;M;Casado;Universitario;3091370;Empleado;1;Propia;9;2;600;0;0;1;6;802173;8;Ropa;Tienda_Física;1387782;12;0;18,5
CUST_001790;51;M;Casado;Técnico;4991257;Empleado;1;Propia;86;3;643;15;15;0;0;0;0;N/A;Online;2405293;12;0;32,8
CUST_001791;16;F;Soltero;Universitario;3884715;Empleado;1;Propia;82;1;742;0;0;1;3;9777;7;Deportes;Tienda_Física;1802798;6;0;-2
CUST_001792;36;F;Casado;Primaria;5919839;Empleado;1;Arriendo;81;3;628;0;0;1;5;103409;4;Electrodomésticos;App_Móvil;2938672;36;0;17
CUST_001793;33;F;Casado;Secundaria;6921512;Independiente;3;Propia;87;0;559;0;0;1;62;6450;2;Hogar;Tienda_Física;1184001;12;0;12,8
CUST_001794;43;F;Casado;Universitario;1437767;Empleado;1;Arriendo;52;4;714;0;0;1;14;9647;2;Deportes;Tienda_Física;649265;18;0;25
CUST_001795;37;M;Casado;Técnico;4245753;Independiente;2;Arriendo;81;2;761;0;0;1;41;192973;4;Ropa;Tienda_Física;969132;36;0;16,8
CUST_001796;25;M;Casado;Secundaria;6400993;Independiente;2;Propia;73;1;719;0;8;1;14;77211;2;Deportes;Tienda_Física;2848423;18;0;7
CUST_001797;31;O;Soltero;Universitario;3178998;Empleado;0;Arriendo;11;2;601;0;0;0;0;0;0;N/A;App_Móvil;869640;6;1;5,2
CUST_001798;25;M;Casado;Universitario;3697514;Empleado;1;Arriendo;67;1;677;0;0;1;6;718578;4;Hogar;App_Móvil;3172245;24;0;4,9
CUST_001799;47;M;Casado;Universitario;3572820;Empleado;1;Propia;29;4;634;8;15;1;24;35025;5;Electrodomésticos;Online;796444;24;0;28,7
CUST_001800;35;F;Soltero;Universitario;2376973;Empleado;0;Familiar;26;2;700;0;0;1;60;62037;6;Electrodomésticos;Online;1153985;24;0;15,7
CUST_001801;57;F;Casado;Secundaria;3063293;Empleado;2;Arriendo;4;5;714;0;4;1;38;553163;7;Ropa;App_Móvil;2505057;48;0;38,9
CUST_001802;34;M;Casado;Secundaria;5347681;Empleado;1;Arriendo;68;2;706;0;0;1;20;54894;9;Ropa;Tienda_Física;1053071;18;0;13,7
CUST_001803;26;F;Soltero;Universitario;3995117;Independiente;2;Propia;13;0;662;0;0;1;1;41726;6;Deportes;Call_Center;1277384;18;0;7,6
CUST_001804;16;O;Casado;Técnico;6906758;Empleado;1;Arriendo;8;3;624;0;0;1;47;206579;6;Electrodomésticos;Tienda_Física;1643942;24;0;-2
CUST_001805;16;M;Casado;Secundaria;4876260;Empleado;0;Familiar;63;2;707;0;0;1;10;10191;1;Hogar;Online;814193;6;0;-2
CUST_001806;16;F;Soltero;Técnico;2662866;Empleado;2;Arriendo;0;2;765;0;4;0;0;0;0;N/A;Tienda_Física;2445535;36;0;-2
CUST_001807;38;M;Divorciado;Universitario;3013691;Empleado;0;Propia;7;1;697;0;0;1;9;148268;4;Tecnología;App_Móvil;1764016;18;0;18
CUST_001808;41;F;Casado;Secundaria;7378582;Empleado;1;Familiar;24;1;572;0;3;1;21;76816;6;Tecnología;Tienda_Física;2403232;12;0;17,3
CUST_001809;16;F;Casado;Universitario;3231966;Independiente;1;Propia;79;2;612;0;0;0;0;0;0;N/A;Call_Center;1852649;24;0;-2
CUST_001810;45;O;Divorciado;Primaria;3997799;Empleado;2;Familiar;20;0;783;0;0;0;0;0;0;N/A;Tienda_Física;1851019;18;0;16,5
